date,message,retweets
2019-05-21 14:10:01,"Dow gains 100 points, led by tech stocks $spx $dow $avgo $soxl $qcom $intc $faang $aapl $goog https://t.co/uJEKzuql8X'",0
2019-05-21 14:09:45,$SPX 60m chikou 50ema is resistance as expected https://t.co/CZp91gMips',1
2019-05-21 14:08:25,$RUT pushing higher above ONH... rotation between US markets / divergence continues... IMO easier to trade them whe\xe2\x80\xa6 https://t.co/lzRZNs9VWh',0
2019-05-21 14:08:02,SPX completed Green Wave [i] yesterday and now in retrace for a Wave [ii] should stop near 2868 area. Next is a Wav\xe2\x80\xa6 https://t.co/zJh9esx13O',1
2019-05-21 14:06:29,"b""SPX- big order here 06/21 2900c $1.1m..let's see if they can push it""",0
2019-05-21 14:05:42,"The talking heads claimed that, Trump backing off from Huawei would give Techs a boost, but so far this is not the\xe2\x80\xa6 https://t.co/w7ndSINyy1'",0
2019-05-21 14:05:20,"$SPX gapped higher.  The gap is small, but the technical importance owes little to its size.  The key is whether it\xe2\x80\xa6 https://t.co/fm9vn5lfcn'",0
2019-05-21 14:04:50,"So this is where $SPX is at, between support of +/- 2792 and resistances of +/- 2873 &amp; 2892... And for the all time\xe2\x80\xa6 https://t.co/I0gtfPH0F2'",0
2019-05-21 14:04:15,"b""Ahead Tues May 21 2019\n$SPX $ES_F #Forex\n#GBP #BoE Carney Saunders Tenreyro Broadbent Speak\n#EUR ECB's De Guindos S\xe2\x80\xa6 https://t.co/baInP4gkZC""",3
2019-05-21 14:03:27,$SPX #stock $DG battling that 50 day SMA #trading https://t.co/PPDa12fs64',0
2019-05-21 14:03:03,Xi Jinping calls for \xe2\x80\x98new Long March\xe2\x80\x99 as China digs in for long trade war https://t.co/NR18ylSQ0F via @scmpnews\xe2\x80\xa6 https://t.co/0q3ECCkpkK',0
2019-05-21 14:00:58,Folks urgent warning issue \n\nBull will break it most likely and get his 2874 now 2859 void if 2855 goes \n\n#ES_F $SPX $NDX $SPY',9
2019-05-21 14:00:30,#SPX Jne expiry should be fun. $SPY  https://t.co/WknL00xxdT',0
2019-05-21 14:00:24,"12168/78 holds for now #DAX; 2861 holds for now #SPX, 3397 holds for now #E50. No news on NDX as my upper level is\xe2\x80\xa6 https://t.co/hoQDzf2cTp'",0
2019-05-21 14:00:21,"Want to work at SPX Flow? Now hiring for Regional Sales Manager \xe2\x80\x93 M&amp;J Valve in #Calgary, AB! Click for details:\xe2\x80\xa6 https://t.co/kVxNo9YcwQ'",0
2019-05-21 14:00:09,Dow Jones Industrial Average: Social Media Sen.. https://t.co/ppTJJYTtsl #boerse #trading $MCD $CSCO $HD #NDX $NDX $SPX',0
2019-05-21 13:59:48,"Market digesting overnight gap up, positive sign so far... $SPX $SPY'",0
2019-05-21 13:59:38,"Some early Divg among the indices w/ $RTY strongest &amp; $YM weakest but overall, seeing the action constructive for B\xe2\x80\xa6 https://t.co/ryexQ8K4eu'",0
2019-05-21 13:56:30,$spy $spx $iwm this entire move up today is going to retrace. And more by eow...',0
2019-05-21 13:55:32,"The major US stock indexes ended the day lower, but it was the $Nasdaq that took the brunt of the punishment as it\xe2\x80\xa6 https://t.co/L2vt7V1MY8'",0
2019-05-21 13:55:13,"Opened through the upper channel band, not sustainable to me. Openning gap should be filled. The index should go ba\xe2\x80\xa6 https://t.co/DkVn7rXB4u'",0
2019-05-21 13:54:51,Epic battle going on \n\nON inventory very long and refusing to give it up \n\nBull wants 2874 and bear wants 2840\n\nMea\xe2\x80\xa6 https://t.co/GGcJPbmZRu',2
2019-05-21 13:54:46,tempted to long the #spx around 2856s',0
2019-05-21 13:53:55,#TradeAlert \n\nReentry ....\n\nBuy $SPX May 22 2860 CALL at 10.1 or the best price available \n\n$SPX $SPY $DIA $IWM\xe2\x80\xa6 https://t.co/nvGrDqjDsA',0
2019-05-21 13:52:05,Current positions:\n\nSPY June 3 $291 Calls for 84c \nQQQ June 7 $187 Calls for 84c\n\n$SPX $SPY $QQQ $AAPL $MSFT $AMD',0
2019-05-21 13:52:03,$SPX $SPY\n\nS&amp;P 500 Price Action Analysis\n\n#SP500 #SPX #SPY #indices #forex #fx #forextrader #forextrading\xe2\x80\xa6 https://t.co/nk1O4paayU',0
2019-05-21 13:51:32,"$SPX is likely to have monthly reversal candle in May.  If bulls want to take short-term control, they have to brea\xe2\x80\xa6 https://t.co/YLvgEnf9J5'",0
2019-05-21 13:51:26,"b""SPX gap fill wouldn't surprise me""",0
2019-05-21 13:50:12,"@StockCats headline should read  Semi Assoc, calls White house your killing our stocks therefore your $SPX   chill out  for a month or two'",0
2019-05-21 13:49:50,"b""Just facts.  'After' 8:45amEST --------&gt; CL day high $63.54 @ 9:00amEST\n\nour 8:45amEST email below\n\n#DayTrading\xe2\x80\xa6 https://t.co/k8RnsO0BVp""",0
2019-05-21 13:48:45,"b""Mr J Powell, \n\n1. You must be aware, crisis originates from the unknown corner of the market.\n2. Fed don't know who\xe2\x80\xa6 https://t.co/krXkHOThIz""",0
2019-05-21 13:47:56,ES_f No clear good r/r trade here today ......  \n\nYet!\n$SPX \n$SPY',0
2019-05-21 13:46:49,fed coming. going to be choppy. bet light or sit out imo $spy $spx',0
2019-05-21 13:46:20,$VX_F $TVIX $VVIX $SPX $SPY $ZIV $VXX $SVXY $VIXY $QQQ Held our short $UVXY overnight with anticipation for the U.S\xe2\x80\xa6 https://t.co/hZabvTpgUO',0
2019-05-21 13:46:05,$AMZN another swing from yesterday $C $BABA $SPX https://t.co/9uIeshIbwT',0
2019-05-21 13:45:57,"b""US stocks are trading higher to begin today's trade, partly on the back of US exemptions to some Huawei suppliers: #DJIA +107, #SPX +16""",0
2019-05-21 13:45:40,$SPX playing with the 5 and 10-day moving averages here.',1
2019-05-21 13:44:49,$Dowfutures pop more than +150 points after US eases trade restrictions on #Huawei $spy $spx $dia $qqq https://t.co/Eb0gsN2XvQ',0
2019-05-21 13:44:42,"b""@Quarry_Rock I'm no guru &amp; not debating it has worked historically but YTD 2019 RTH up +16.1% (+402 $SPX handles) a\xe2\x80\xa6 https://t.co/oDmWaGH46p""",0
2019-05-21 13:44:41,$SPX from my swings ystrdy $AMZN $C $BABA https://t.co/DKa1QoT8q9',0
2019-05-21 13:44:38,Do you see what I see?\n\n$SPXUSD $SPX $SPY https://t.co/T8T2LCCMrs',0
2019-05-21 13:44:25,"b""I've talked about how many sectors (i.e. #financials) have lagged the $SPX for some time. But worth noting that\xe2\x80\xa6 https://t.co/qad14swVRU""",0
2019-05-21 13:44:06,S&amp;P 500 Price Action Analysis ~ Back to the Trading Range https://t.co/5GfvMd7Shd $SPX',1
2019-05-21 13:43:41,2 totally different things going on. \n\n  $SPX vs  Financials.    \n\n**click it ** https://t.co/8JCvU91AL7',1
2019-05-21 13:43:10,$DJIA $SPX $COMP $AZO $BA:\n\nJ.C. Penney Stock Dives as the Dow Heads Higher Again:\n\nhttps://t.co/HLzBuXp0C7',0
2019-05-21 13:43:03,"b""SPX Monthly: Don't do monthly charts often but this one speaks volumes. MACD inflecting, RSI and Sto at resistance.\xe2\x80\xa6 https://t.co/m19LNkmxzr""",1
2019-05-21 13:42:55,"$SPX $SPY $ES In a bit of no mans land here, we may have completed the B wave bounce last week with C wave underway\xe2\x80\xa6 https://t.co/TJn4z0ivgL'",0
2019-05-21 13:41:58,$SPX\nself-explanatory\n&amp; on the other hand -- $SPLV strong &amp; $JCJ has dipped\n$BANK green https://t.co/Y28aH4vjHB',0
2019-05-21 13:41:28,For May 21\n\nMay 17 Close\n$SPX = 2840.23\n$VIX = 16.31\n\n1 SD Hi = 2869.42\nR2 = 2864.36\nPrev-Hi = 2853.86\nR1 = 2852.30\xe2\x80\xa6 https://t.co/qyCa9Rh2Hh',0
2019-05-21 13:41:03,$ES_F support for now 2851.5 and resistance 2863. Lets see today can it be above 2863 . $SPX $SPY',0
2019-05-21 13:40:24,Latest Daily Outlook is now available https://t.co/JFHOJbUd8a',0
2019-05-21 13:40:22,1. Fed tmrw so cld drop first\n2. Damage still there yet $BA; way off highs\n3. Short lived spikes \n4. Short lived po\xe2\x80\xa6 https://t.co/2GjREbMcuu',1
2019-05-21 13:40:05,"Now that most US companies have reported in the last season, net income appears to have increased marginally (+0.2%\xe2\x80\xa6 https://t.co/XdWiunLcfk'",1
2019-05-21 13:37:59,Pray not for a reversal today or tomorrow $ES_F $SPX',0
2019-05-21 13:37:21,$JCJ opened @ 48.20 -- there WILL BE a SELL-OFF in $SPX most likely today https://t.co/VL0qFKBxqr',0
2019-05-21 13:37:03,#HereTheyCome Wall Street:\n$SPX 2856 +0.59% en resis. Weak\n$DJIA 25817 +0.55%\n$NDQ 7773 +0.93% \n$OIL 62.98 -0.19% n\xe2\x80\xa6 https://t.co/FNI1ELGJSx',0
2019-05-21 13:36:47,"b""ES not moving with SPX and SPY. That's not usual right?""",0
2019-05-21 13:36:04,"US stocks rise on Huawei case, Boeing Max 8 report\n\n$DJI $DJIA $SPX $INX $SPY $ES $QQQ $NQ $NDX $YM $B $GOOG\xe2\x80\xa6 https://t.co/3JYZYYMutI'",1
2019-05-21 13:35:49,$SPX battle zone 2056-60 close above bullish under bearish imo',0
2019-05-21 13:35:43,$SPX\n\nS&amp;P 500 broke into trading range after the Bearish SFP. \xe2\x80\x9cOver and Under Pattern\xe2\x80\x9d might be in play so a pullba\xe2\x80\xa6 https://t.co/NnkxagHoOA',1
2019-05-21 13:34:03,#TradeAlert \n\nBuy $SPX May 22 2860 CALL at 11.2 or the best price available \n\n$SPX $SPY $DIA $IWM $GOOG $GOOGL $BA\xe2\x80\xa6 https://t.co/q3yX9QFKrj',0
2019-05-21 13:33:27,$SPX breaks out on the 1 min chart. https://t.co/gRrcNUJgoK',0
2019-05-21 13:33:22,Tariffic Tuesday - Markets Bounce Back - Again $UGA $DJI $BA $FXB $FXC $SLV $FCX $NDX $SPX $NYA https://t.co/ohvwp8sZlp',0
2019-05-21 13:32:03,$ASNA $XRT $SPX:\n\nDressbarn put out to pasture as Ann Taylor parent Ascena tries to grow:\n\nhttps://t.co/ocknSA1OGR',0
2019-05-21 13:32:00,"$SPX opens above that last resistance in prior tweet, chikou span 50 ema is next alert level @motivewave and its hi\xe2\x80\xa6 https://t.co/kufOvlJHSf'",0
2019-05-21 13:31:16,"b""https://t.co/sLPJWBosnu  Quick video how we're trading $ES_F $SPX $NQ_F $RTY_F $SPY  today using $NYSE tension analysis.""",0
2019-05-21 13:31:10,"b""@KleinmanBHC @ChrisCarreon06 FYI - In the past, for many years, the vast majority of Warren Buffett's portfolio was\xe2\x80\xa6 https://t.co/aXddApi0KT""",0
2019-05-21 13:31:10,Latest Daily Outlook is now available https://t.co/uV5DUqnvn8',0
2019-05-21 13:30:05,"b""Tuesday's #S&amp;P500 At The Money (ATM) straddle run at the US session open, note the change on settlement #Volatility\xe2\x80\xa6 https://t.co/ADEo3PKIap""",0
2019-05-21 13:29:50,$SPX the 60m chart shows resistance at 2843.51 which is also Woodie S1 https://t.co/nuOXJzGezt',0
2019-05-21 13:27:39,#es_f #spx #education #fortune500 Have a range from overnight low 2844.25 and a high of 2863.5 lets see if the bull\xe2\x80\xa6 https://t.co/CZbXrzsN3L',0
2019-05-21 13:27:05,"Potential gap heading into the open with overnight net long. unless we see a relatively early break lower, the odds\xe2\x80\xa6 https://t.co/t5hFSKyDSS'",0
2019-05-21 13:25:36,[ Advance / Decline ]-RATIO for the WEEK :\n$SPX $NDX $FDAX $FESX $FSMI  \nWEEK : 1700 / 1450.ratio of [  WINNERS&gt;1%\xe2\x80\xa6 https://t.co/afsPNCZcwI',0
2019-05-21 13:25:08,May 20/2019 $SPX LOD algo prediction: 2832.09. A LOSS. Running stats: 149 out of 176 - 84.66% Correct.\n\nMay 20/2019\xe2\x80\xa6 https://t.co/yqk29b00ow',0
2019-05-21 13:25:05,"b""Hey, hope you're well\n\nI have stipulated 'IF #SPX falls'\xf0\x9f\x98\x89\n\nThis chart allows #SPX to rise to 2890 and *still* remai\xe2\x80\xa6 https://t.co/OvRlqjwQlS""",2
2019-05-21 13:24:23,$SPX Strategy Update:\n\nKeep Calm and Carry On\n\n$SPY $ES_F https://t.co/qoEh6JCH6O',2
2019-05-21 13:24:23,How to decorate a cake!  @SPX7200 https://t.co/up3dLTPOsv',0
2019-05-21 13:24:19,$SPY $SPX $ES_F hourly sell signal. Should see a dip before a push higher into 2874/2876 area. 2854 below and then 2846 must hold',0
2019-05-21 13:24:00,"b""If we break 2867, 2878-2882 will trade\n\nHowever if we can't get there, we will push down \xf0\x9f\x91\x87\n\nA break of 2854 will br\xe2\x80\xa6 https://t.co/8Z8vtGpN0Z""",4
2019-05-21 13:21:58,getting that gut feel spx would pierce 2800 today',0
2019-05-21 13:21:50,"S&amp;P 500 Index Earnings per Share Forward Estimates, Next 12 Months\n\nIt has increased from $173 to $175. The risk of\xe2\x80\xa6 https://t.co/MrerfHIeLO'",0
2019-05-21 13:21:35,TUE 5/21\nSPX Support &amp; Resistance\nhttps://t.co/S9gSdjpJje \n#balancetrading\nCNBC Jimbo the clown is all for tariffs.\xe2\x80\xa6 https://t.co/UX8WDEngnw',0
2019-05-21 13:21:28,@bearishgrylls @GainsPainsCapit Yes but first down after this move one step at a time.  I do not like you gold mode\xe2\x80\xa6 https://t.co/SJ8ZnYN3tt',0
2019-05-21 13:20:20,$SPX Max Pain is 2810.00 for maturity 06/21/2019. #maxpain #options https://t.co/WD1oHDBR8h https://t.co/1dymSfRhVo',0
2019-05-21 13:20:01,I will see if $SPX put will work nice as  it matches my book \xe2\x80\x9cMy Favorite Indicator\xe2\x80\x9d. I will gra,0
2019-05-21 13:19:34,Start here. How far you go is up to you. Join the team today! Now hiring: Aftermarket Technical Inside Sales Specia\xe2\x80\xa6 https://t.co/0nDjJFBtAK',0
2019-05-21 13:19:28,$SPX The 10sma crossing below the 50sma is called the 737 Max omen https://t.co/0P60tI8zkh',1
2019-05-21 13:18:06,"Still early, but see if these #FOMO Support levels can hold to resume a more immediate move higher --\n\n$ES  2856.5,\xe2\x80\xa6 https://t.co/eCcsdoOBXo'",0
2019-05-21 13:18:02,"b""Last 'negative' cycle day.  Market transitioning back to the short term 'positive' cycle from 5/22-6/6.  #ES_F $SPX""",0
2019-05-21 13:18:00,"b""The chart below, Chart 7 of 7 from Monday's Keys To This Week report by Asbury Research, shows that SPX is reversin\xe2\x80\xa6 https://t.co/dsocmvqVsC""",0
2019-05-21 13:17:54,In my opinion....$SPX needs to open above 2858.6 or I think we fade quickly....I could be wrong obv but that would\xe2\x80\xa6 https://t.co/3opGXIAwRS',0
2019-05-21 13:17:46,Current $ES P/L +$785 per contract. \n\n$SPY $SPX $TSLA $GOOGL $TSLAQ $AAPL $FB $AMZN $NFLX $S $T $GE $BA $KSS $TGT\xe2\x80\xa6 https://t.co/u9HuJWgUMm',0
2019-05-21 13:17:29,$YM Dow 30 futures levels watching s/r new marked purple channel. Top resistance near 26100-200 for this week likel\xe2\x80\xa6 https://t.co/GDMcyDqwUf',0
2019-05-21 13:15:57,Looking for a retest of 2900 in the coming days $SPX $RUT $NDX',0
2019-05-21 13:15:48,@UgeneKrawec What\xe2\x80\x99s the spx 50 day ma',0
2019-05-21 13:15:00,SPX account to Minneapolis with the weekend',0
2019-05-21 13:14:27,#ES_F $ES $ES_F $SPX $SPY #NDX #NQ_F $NQ $NDX $QQQ #DIA $DIA #US30 #YM $YM #RTY $RTY #RUT $RUT #DAX #FTSE\n\n*Very sh\xe2\x80\xa6 https://t.co/pftwLpwnx4',4
2019-05-21 13:13:36,@petenfl22 @_jayschneider_ @patrol_pancake That was Thursday morning that we said to dump the SPX calls. Then we di\xe2\x80\xa6 https://t.co/7CMO9P9rid',0
2019-05-21 13:11:46,"FYI 3HR did confirm Buy on all OVN.  Also, $YM confirmed Buy on Daily . . .\xf0\x9f\xa4\x94\n\n$ES $ES_F $SPX $SPY $NQ $NQ_F $NQ\xe2\x80\xa6 https://t.co/cwe5k2I9lR'",0
2019-05-21 13:11:29,"... we are definitely under water \n"" $SPX $NDX $FDAX $FESX $FSMI \n290 / 430.ratio of [  WINNERS&gt;1% to LOSERS&lt;-1% ]\xe2\x80\xa6 https://t.co/6rbhYRrQie'",0
2019-05-21 13:11:15,"SPX Rotator is still going down, but starting to flatten out. The middle of the bands is at 2901, which would provi\xe2\x80\xa6 https://t.co/L7NRlvtwpB'",0
2019-05-21 13:10:10,$SPX Max Pain is 2810.00 for maturity 06/21/2019. #maxpain #options https://t.co/WD1oHDBR8h https://t.co/9BcAnAp1Fi',0
2019-05-21 13:09:56,ES - Plus3fuse is 2856.00 - firm above/weak below. Expect more strength above 2864.00 and weaker conditions below 2\xe2\x80\xa6 https://t.co/dTLmvv1j8f',2
2019-05-21 13:09:37,"GAP UP Reminder \xe2\x80\x94 Some Neg Divg brewing but still, see where we are around 11AM . . .\n\n\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xe2\x80\xa6 https://t.co/Td5LpPXVLN'",2
2019-05-21 13:09:14,@saxena_puru @ChrisCarreon06 We can say with pretty good certainty that $SPX will either finish up less than 20% th\xe2\x80\xa6 https://t.co/5qEDD1HxHr',0
2019-05-21 13:09:10,"192 SPX stocks in bullish mode = stays around 40%. BearsPower climbs to 26, trying to take control again. A retest\xe2\x80\xa6 https://t.co/CILoF8FsCL'",1
2019-05-21 13:09:01,1.1160s key intraday bull/bear line #EURUSD #EUR #EURO #DOLLAR #USD #FOREX #DXY #forexsignals #forextrader\xe2\x80\xa6 https://t.co/EJv7dFb1EF',0
2019-05-21 13:08:22,You can read the accompanying analysis here: https://t.co/XVzCwMT4Xd \n\n$SPY $SPX $ES_F $TWTR',0
2019-05-21 13:07:52,#eurusd small 4 hour divergence could mark a short covering rally higher... #EURUSD #EUR #EURO #DOLLAR #USD #FOREX\xe2\x80\xa6 https://t.co/rQ1f2qJTGo',0
2019-05-21 13:07:07,Long #ES. The #fedput is great but equity market performance is too important for Trump.  No way Trump lets #SPX se\xe2\x80\xa6 https://t.co/IwlI9kHjiG',0
2019-05-21 13:06:55,"b""It's that time of the week again: @Investingcom's #TuesdayComic is out!\n\nThis week we decided to focus on\xe2\x80\xa6 https://t.co/QEdglS7mj8""",1
2019-05-21 13:06:42,@saxena_puru @ChrisCarreon06 I understand. \n\nI prefer to measure risk in terms of standard deviation. Your portfoli\xe2\x80\xa6 https://t.co/nlNUk5rsVt',0
2019-05-21 13:06:20,"b""@SPX_KING @TicTocTick Those younger than 13 shouldn't be on social media!""",0
2019-05-21 13:06:14,Of This I\xe2\x80\x99m Sure: Certainty as a Foster Parent :: RGV Moms Blog - https://t.co/D82PJRDJrW',0
2019-05-21 13:06:12,"Can you recommend anyone for this job? Senior Mechanical Project Engineer - https://t.co/WOgHehoofv #Engineering #Ocala, FL'",0
2019-05-21 13:05:41,"b""Peter is v v switched on re geopolitics - market is soooooo complacent it's not funny - remain short any rallies in\xe2\x80\xa6 https://t.co/PalA2IAvwW""",0
2019-05-21 13:04:45,"b""@KleinmanBHC @ChrisCarreon06 You think I'm taking on more risk than $SPX; I obviously disagree. \n\nThe reason I've i\xe2\x80\xa6 https://t.co/6hXcROeKcL""",0
2019-05-21 13:04:36,@SqueezeMetrics @_jayschneider_ @patrol_pancake I thought you said gex indicates that holding otm spx calls is no l\xe2\x80\xa6 https://t.co/nBqWn7oOoI',0
2019-05-21 13:04:30,"$ES_F $SPX $SPY #EconomicCalendar\nToday\xe2\x80\x99s economic calendar includes the 8-Week Bill Settlement, Raphael Bostic Spe\xe2\x80\xa6 https://t.co/whI5p6Plvk'",0
2019-05-21 13:04:24,$ES_F $SPX $SPY #Volume \nTotal Volume: 1.64 million ESM &amp; 126 SPM traded in the pit',0
2019-05-21 13:04:20,"$ES_F $SPX $SPY #FairValue \nFair Value: S&amp;P +1.30,  NASDAQ +9.55,  Dow -5.71'",0
2019-05-21 13:04:15,"$ES_F $SPX $SPY #ForeignMarkets  \nIn Europe 13 out of 13 markets closed higher: CAC +0.46%, DAX +0.90%, FTSE +0.67%'",0
2019-05-21 13:04:09,"$ES_F $SPX $SPY #ForeignMarkets \nIn Asia 6 out of 11 markets closed lower: Shanghai Comp +1.23%, Hang Seng -0.47%, Nikkei -0.14%'",0
2019-05-21 13:04:06,$DXY $SPX $XLY #forex https://t.co/pkePy4Aknt',0
2019-05-21 13:03:59,$ES_F $SPX $SPY Good Morning Traders &amp; Good Day',0
2019-05-21 13:03:51,"b""Well that's positive \xf0\x9f\xa4\x94\xf0\x9f\x92\xad\n\nhttps://t.co/ikh5AIoDlv""",0
2019-05-21 13:02:50,"b""$TSLA Down on news again.  Let's see if it hold 196. If not, 180 will be the next major #support. \n\nHope you locked\xe2\x80\xa6 https://t.co/brxItzlvoF""",0
2019-05-21 13:02:49,Hello folks: \n\nMany are rejoicing the bull is back. Not me. I must report facts as I see them.\n\nThe canary in the c\xe2\x80\xa6 https://t.co/UMt6kXHHwI',12
2019-05-21 13:02:45,"@KleinmanBHC @ChrisCarreon06 So, according to my way of thinking, by avoiding the mediocre and poor businesses, and\xe2\x80\xa6 https://t.co/oSDFmfgx6A'",0
2019-05-21 13:02:18,"Today US announced sanctions against companies working with Gazprom $OGZPY, yet Gazprom shares are up 4.45% today,\xe2\x80\xa6 https://t.co/0qQvXWzFPq'",0
2019-05-21 13:02:02,FULL MORNING BRIEFING HERE https://t.co/Mp4ZX4prdM\n\nHIGHLIGHTS\n-Market in short term balance range\n-Potential for d\xe2\x80\xa6 https://t.co/FtJvxyNQDz',0
2019-05-21 13:01:56,#MorganStanley: More tariffs on #China could trigger a #globalrecession $spy $spx $dia $dji $djia $qqq $ixic $tlt\xe2\x80\xa6 https://t.co/2fdrR7WQ3D',0
2019-05-21 13:01:50,SPY SPX Crash Coming?? | Top Stocks to Watch on Tuesday | Day Trading We... https://t.co/NoF2Cm4rRK via @YouTube',0
2019-05-21 13:01:25,Wall St to open firmly higher; Boeing gains on bird strike reports\nhttps://t.co/Pm6ejXWEiJ\n#SPX https://t.co/PeqLDKxbqp',0
2019-05-21 13:01:21,Not believing in Turnaround Tuesday giving away money. $SPX https://t.co/NciaqTwrIK',1
2019-05-21 13:00:33,$SPX update has been posted for subscribers in Tesseract. Buy your daily analysis here \xe2\x80\x94-&gt; https://t.co/3C43DAEKdh',1
